"Category URL","Category Name","First Page","Last Page","Source Domain","Product Count"
"http://www.1sale.com/dailydeals/fashion-jewelry/","Fashion & Jewelry","1","1","1sale.com","14"
"http://www.1sale.com/dailydeals/electronics/","Electronics","1","1","1sale.com","35"
"http://www.1sale.com/dailydeals/home-family/","Home & Family","1","1","1sale.com","29"
"http://www.1sale.com/dailydeals/kids-and-toys/","Kids & Toys","1","1","1sale.com","34"
"http://www.1sale.com/dailydeals/credit-cards/","Credit Cards","1","1","1sale.com","1"
"http://www.1sale.com/dailydeals/entertainment/","Entertainment","1","1","1sale.com","1"
